Category,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Reimpor,2020,27/10/2020,Tuesday,2020-10-27,All,All,All,$,1000000,150000000
Reimpor,2016,25/10/2016,Tuesday,2020-10-27,All,All,All,$,1000000,151000000
Reimpor,2017,31/10/2017,Tuesday,2020-10-27,All,All,All,$,1000000,145000000
Reimpor,2018,30/10/2018,Tuesday,2020-10-27,All,All,All,$,2000000,147000000
Reimpor,2017,01/11/2017,Wednesday,2020-10-28,All,All,All,$,4000000,149000000
Reimpor,2019,30/10/2019,Wednesday,2020-10-28,All,All,All,$,1000000,137000000
Reimpor,2016,26/10/2016,Wednesday,2020-10-28,All,All,All,$,0,151000000
Reimpor,2015,28/10/2015,Wednesday,2020-10-28,All,All,All,$,3000000,195000000
Reimpor,2020,28/10/2020,Wednesday,2020-10-28,All,All,All,$,1000000,151000000
Reimpor,2018,31/10/2018,Wednesday,2020-10-28,All,All,All,$,1000000,148000000
Reimpor,2018,01/11/2018,Thursday,2020-10-29,All,All,All,$,0,148000000
Reimpor,2016,27/10/2016,Thursday,2020-10-29,All,All,All,$,1000000,152000000
Reimpor,2015,29/10/2015,Thursday,2020-10-29,All,All,All,$,1000000,195000000
Reimpor,2017,02/11/2017,Thursday,2020-10-29,All,All,All,$,1000000,150000000
Reimpor,2020,29/10/2020,Thursday,2020-10-29,All,All,All,$,0,151000000
Reimpor,2019,31/10/2019,Thursday,2020-10-29,All,All,All,$,0,137000000
Reimpor,2017,03/11/2017,Friday,2020-10-30,All,All,All,$,1000000,151000000
Reimpor,2015,30/10/2015,Friday,2020-10-30,All,All,All,$,0,196000000
Reimpor,2019,01/11/2019,Friday,2020-10-30,All,All,All,$,1000000,138000000
Reimpor,2020,30/10/2020,Friday,2020-10-30,All,All,All,$,0,151000000
Reimpor,2018,02/11/2018,Friday,2020-10-30,All,All,All,$,1000000,149000000
Reimpor,2016,28/10/2016,Friday,2020-10-30,All,All,All,$,2000000,155000000
Reimpor,2015,31/10/2015,Saturday,2020-10-31,All,All,All,$,0,196000000
Reimpor,2020,31/10/2020,Saturday,2020-10-31,All,All,All,$,0,151000000
Reimpor,2016,29/10/2016,Saturday,2020-10-31,All,All,All,$,0,155000000
Reimpor,2017,04/11/2017,Saturday,2020-10-31,All,All,All,$,0,151000000
Reimpor,2018,03/11/2018,Saturday,2020-10-31,All,All,All,$,0,149000000
Reimpor,2019,02/11/2019,Saturday,2020-10-31,All,All,All,$,0,138000000
Reimpor,2016,09/02/2016,Tuesday,2020-11-02,All,All,All,$,2000000,5000000
Reimpor,2020,11/02/2020,Tuesday,2020-11-02,All,All,All,$,1000000,5000000
Reimpor,2017,14/02/2017,Tuesday,2020-11-02,All,All,All,$,1000000,2000000
Reimpor,2018,13/02/2018,Tuesday,2020-11-02,All,All,All,$,1000000,5000000
Reimpor,2015,10/02/2015,Tuesday,2020-11-02,All,All,All,$,1000000,7000000
Reimpor,2019,12/02/2019,Tuesday,2020-11-02,All,All,All,$,1000000,6000000
Reimpor,2016,09/03/2016,Wednesday,2020-11-03,All,All,All,$,1000000,22000000
Reimpor,2017,15/03/2017,Wednesday,2020-11-03,All,All,All,$,0,14000000
Reimpor,2018,14/03/2018,Wednesday,2020-11-03,All,All,All,$,0,21000000
Reimpor,2020,11/03/2020,Wednesday,2020-11-03,All,All,All,$,0,20000000
Reimpor,2015,11/03/2015,Wednesday,2020-11-03,All,All,All,$,0,28000000
Reimpor,2019,13/03/2019,Wednesday,2020-11-03,All,All,All,$,1000000,19000000
Reimpor,2015,11/04/2015,Saturday,2020-11-04,All,All,All,$,0,47000000
Reimpor,2017,15/04/2017,Saturday,2020-11-04,All,All,All,$,0,35000000
Reimpor,2019,13/04/2019,Saturday,2020-11-04,All,All,All,$,0,35000000
Reimpor,2016,09/04/2016,Saturday,2020-11-04,All,All,All,$,0,42000000
Reimpor,2018,14/04/2018,Saturday,2020-11-04,All,All,All,$,0,34000000
Reimpor,2020,11/04/2020,Saturday,2020-11-04,All,All,All,$,0,32000000
Reimpor,2015,11/05/2015,Monday,2020-11-05,All,All,All,$,0,70000000
Reimpor,2018,14/05/2018,Monday,2020-11-05,All,All,All,$,3000000,63000000
Reimpor,2019,13/05/2019,Monday,2020-11-05,All,All,All,$,0,52000000
Reimpor,2017,15/05/2017,Monday,2020-11-05,All,All,All,$,0,49000000
Reimpor,2016,09/05/2016,Monday,2020-11-05,All,All,All,$,1000000,63000000
Reimpor,2020,11/05/2020,Monday,2020-11-05,All,All,All,$,0,46000000
Reimpor,2017,15/06/2017,Thursday,2020-11-06,All,All,All,$,2000000,62000000
Reimpor,2018,14/06/2018,Thursday,2020-11-06,All,All,All,$,1000000,80000000
Reimpor,2015,11/06/2015,Thursday,2020-11-06,All,All,All,$,0,86000000
Reimpor,2020,11/06/2020,Thursday,2020-11-06,All,All,All,$,0,62000000
Reimpor,2019,13/06/2019,Thursday,2020-11-06,All,All,All,$,0,68000000
Reimpor,2016,09/06/2016,Thursday,2020-11-06,All,All,All,$,0,77000000
Reimpor,2016,09/07/2016,Saturday,2020-11-07,All,All,All,$,0,94000000
Reimpor,2017,15/07/2017,Saturday,2020-11-07,All,All,All,$,0,75000000
Reimpor,2015,11/07/2015,Saturday,2020-11-07,All,All,All,$,0,98000000
Reimpor,2018,14/07/2018,Saturday,2020-11-07,All,All,All,$,0,94000000
Reimpor,2020,11/07/2020,Saturday,2020-11-07,All,All,All,$,0,84000000
Reimpor,2019,13/07/2019,Saturday,2020-11-07,All,All,All,$,0,85000000
Reimpor,2016,09/08/2016,Tuesday,2020-11-08,All,All,All,$,1000000,112000000
Reimpor,2019,13/08/2019,Tuesday,2020-11-08,All,All,All,$,0,98000000
Reimpor,2015,11/08/2015,Tuesday,2020-11-08,All,All,All,$,2000000,124000000
Reimpor,2017,15/08/2017,Tuesday,2020-11-08,All,All,All,$,1000000,94000000
Reimpor,2018,14/08/2018,Tuesday,2020-11-08,All,All,All,$,1000000,108000000
Reimpor,2020,11/08/2020,Tuesday,2020-11-08,All,All,All,$,1000000,110000000
Reimpor,2017,15/09/2017,Friday,2020-11-09,All,All,All,$,1000000,120000000
Reimpor,2020,11/09/2020,Friday,2020-11-09,All,All,All,$,0,127000000
Reimpor,2015,11/09/2015,Friday,2020-11-09,All,All,All,$,1000000,158000000
Reimpor,2016,09/09/2016,Friday,2020-11-09,All,All,All,$,0,128000000
Reimpor,2019,13/09/2019,Friday,2020-11-09,All,All,All,$,0,115000000
Reimpor,2018,14/09/2018,Friday,2020-11-09,All,All,All,$,1000000,125000000
Reimpor,2015,11/10/2015,Sunday,2020-11-10,All,All,All,$,0,176000000
Reimpor,2016,09/10/2016,Sunday,2020-11-10,All,All,All,$,0,143000000
Reimpor,2019,13/10/2019,Sunday,2020-11-10,All,All,All,$,0,126000000
Reimpor,2017,15/10/2017,Sunday,2020-11-10,All,All,All,$,0,134000000
Reimpor,2018,14/10/2018,Sunday,2020-11-10,All,All,All,$,0,139000000
Reimpor,2020,11/10/2020,Sunday,2020-11-10,All,All,All,$,0,144000000
Reimpor,2020,11/11/2020,Wednesday,2020-11-11,All,All,All,$,1000000,161000000
Reimpor,2016,09/11/2016,Wednesday,2020-11-11,All,All,All,$,1000000,161000000
Reimpor,2015,11/11/2015,Wednesday,2020-11-11,All,All,All,$,1000000,201000000
Reimpor,2019,13/11/2019,Wednesday,2020-11-11,All,All,All,$,0,145000000
Reimpor,2017,15/11/2017,Wednesday,2020-11-11,All,All,All,$,1000000,158000000
Reimpor,2018,14/11/2018,Wednesday,2020-11-11,All,All,All,$,1000000,155000000
Reimpor,2017,15/12/2017,Friday,2020-11-12,All,All,All,$,0,174000000
Reimpor,2015,11/12/2015,Friday,2020-11-12,All,All,All,$,1000000,225000000
Reimpor,2019,13/12/2019,Friday,2020-11-12,All,All,All,$,0,168000000
Reimpor,2016,09/12/2016,Friday,2020-11-12,All,All,All,$,0,178000000
Reimpor,2020,11/12/2020,Friday,2020-11-12,All,All,All,$,1000000,178000000
Reimpor,2018,14/12/2018,Friday,2020-11-12,All,All,All,$,0,175000000
Reimpor,2017,17/11/2017,Friday,2020-11-13,All,All,All,$,0,159000000
Reimpor,2019,15/11/2019,Friday,2020-11-13,All,All,All,$,1000000,146000000
Reimpor,2016,11/11/2016,Friday,2020-11-13,All,All,All,$,0,162000000
Reimpor,2020,13/11/2020,Friday,2020-11-13,All,All,All,$,0,163000000
Reimpor,2015,13/11/2015,Friday,2020-11-13,All,All,All,$,1000000,202000000
Reimpor,2018,16/11/2018,Friday,2020-11-13,All,All,All,$,1000000,157000000
Reimpor,2016,12/11/2016,Saturday,2020-11-14,All,All,All,$,0,162000000
Reimpor,2017,18/11/2017,Saturday,2020-11-14,All,All,All,$,0,159000000
Reimpor,2020,14/11/2020,Saturday,2020-11-14,All,All,All,$,0,164000000
Reimpor,2019,16/11/2019,Saturday,2020-11-14,All,All,All,$,0,146000000
Reimpor,2015,14/11/2015,Saturday,2020-11-14,All,All,All,$,0,202000000
Reimpor,2018,17/11/2018,Saturday,2020-11-14,All,All,All,$,0,157000000
Reimpor,2016,13/11/2016,Sunday,2020-11-15,All,All,All,$,0,162000000
Reimpor,2018,18/11/2018,Sunday,2020-11-15,All,All,All,$,0,157000000
Reimpor,2017,19/11/2017,Sunday,2020-11-15,All,All,All,$,0,159000000
Reimpor,2020,15/11/2020,Sunday,2020-11-15,All,All,All,$,0,164000000
Reimpor,2015,15/11/2015,Sunday,2020-11-15,All,All,All,$,0,202000000
Reimpor,2019,17/11/2019,Sunday,2020-11-15,All,All,All,$,0,147000000
Reimpor,2019,18/11/2019,Monday,2020-11-16,All,All,All,$,1000000,148000000
Reimpor,2020,16/11/2020,Monday,2020-11-16,All,All,All,$,1000000,165000000
Reimpor,2016,14/11/2016,Monday,2020-11-16,All,All,All,$,1000000,163000000
Reimpor,2015,16/11/2015,Monday,2020-11-16,All,All,All,$,0,203000000
Reimpor,2018,19/11/2018,Monday,2020-11-16,All,All,All,$,1000000,157000000
Reimpor,2017,20/11/2017,Monday,2020-11-16,All,All,All,$,0,159000000
Reimpor,2018,20/11/2018,Tuesday,2020-11-17,All,All,All,$,0,158000000
Reimpor,2015,17/11/2015,Tuesday,2020-11-17,All,All,All,$,1000000,203000000
Reimpor,2017,21/11/2017,Tuesday,2020-11-17,All,All,All,$,1000000,161000000
Reimpor,2016,15/11/2016,Tuesday,2020-11-17,All,All,All,$,1000000,164000000
Reimpor,2020,17/11/2020,Tuesday,2020-11-17,All,All,All,$,0,165000000
Reimpor,2019,19/11/2019,Tuesday,2020-11-17,All,All,All,$,1000000,149000000
Reimpor,2015,18/11/2015,Wednesday,2020-11-18,All,All,All,$,2000000,206000000
Reimpor,2018,21/11/2018,Wednesday,2020-11-18,All,All,All,$,0,158000000
Reimpor,2016,16/11/2016,Wednesday,2020-11-18,All,All,All,$,1000000,165000000
Reimpor,2019,20/11/2019,Wednesday,2020-11-18,All,All,All,$,0,149000000
Reimpor,2017,22/11/2017,Wednesday,2020-11-18,All,All,All,$,1000000,162000000
Reimpor,2020,18/11/2020,Wednesday,2020-11-18,All,All,All,$,1000000,165000000
Reimpor,2015,19/11/2015,Thursday,2020-11-19,All,All,All,$,0,206000000
Reimpor,2017,23/11/2017,Thursday,2020-11-19,All,All,All,$,1000000,162000000
Reimpor,2018,22/11/2018,Thursday,2020-11-19,All,All,All,$,2000000,159000000
Reimpor,2020,19/11/2020,Thursday,2020-11-19,All,All,All,$,1000000,166000000
Reimpor,2019,21/11/2019,Thursday,2020-11-19,All,All,All,$,2000000,151000000
Reimpor,2016,17/11/2016,Thursday,2020-11-19,All,All,All,$,1000000,166000000
Reimpor,2015,20/11/2015,Friday,2020-11-20,All,All,All,$,2000000,208000000
Reimpor,2019,22/11/2019,Friday,2020-11-20,All,All,All,$,1000000,152000000
Reimpor,2020,20/11/2020,Friday,2020-11-20,All,All,All,$,0,167000000
Reimpor,2016,18/11/2016,Friday,2020-11-20,All,All,All,$,0,166000000
Reimpor,2018,23/11/2018,Friday,2020-11-20,All,All,All,$,1000000,160000000
Reimpor,2017,24/11/2017,Friday,2020-11-20,All,All,All,$,0,163000000
Reimpor,2019,23/11/2019,Saturday,2020-11-21,All,All,All,$,0,152000000
Reimpor,2018,24/11/2018,Saturday,2020-11-21,All,All,All,$,0,160000000
Reimpor,2017,25/11/2017,Saturday,2020-11-21,All,All,All,$,0,163000000
Reimpor,2016,19/11/2016,Saturday,2020-11-21,All,All,All,$,0,166000000
Reimpor,2020,21/11/2020,Saturday,2020-11-21,All,All,All,$,0,167000000
Reimpor,2015,21/11/2015,Saturday,2020-11-21,All,All,All,$,0,208000000
Reimpor,2020,22/11/2020,Sunday,2020-11-22,All,All,All,$,0,167000000
Reimpor,2015,22/11/2015,Sunday,2020-11-22,All,All,All,$,0,209000000
Reimpor,2016,20/11/2016,Sunday,2020-11-22,All,All,All,$,0,166000000
Reimpor,2019,24/11/2019,Sunday,2020-11-22,All,All,All,$,0,152000000
Reimpor,2018,25/11/2018,Sunday,2020-11-22,All,All,All,$,0,160000000
Reimpor,2017,26/11/2017,Sunday,2020-11-22,All,All,All,$,0,163000000
Reimpor,2017,27/11/2017,Monday,2020-11-23,All,All,All,$,1000000,163000000
Reimpor,2016,21/11/2016,Monday,2020-11-23,All,All,All,$,1000000,167000000
Reimpor,2020,23/11/2020,Monday,2020-11-23,All,All,All,$,1000000,167000000
Reimpor,2015,23/11/2015,Monday,2020-11-23,All,All,All,$,1000000,209000000
Reimpor,2019,25/11/2019,Monday,2020-11-23,All,All,All,$,1000000,154000000
Reimpor,2018,26/11/2018,Monday,2020-11-23,All,All,All,$,2000000,162000000
Reimpor,2015,24/11/2015,Tuesday,2020-11-24,All,All,All,$,0,210000000
Reimpor,2016,22/11/2016,Tuesday,2020-11-24,All,All,All,$,1000000,168000000
Reimpor,2019,26/11/2019,Tuesday,2020-11-24,All,All,All,$,0,154000000
Reimpor,2017,28/11/2017,Tuesday,2020-11-24,All,All,All,$,1000000,164000000
Reimpor,2020,24/11/2020,Tuesday,2020-11-24,All,All,All,$,2000000,169000000
Reimpor,2018,27/11/2018,Tuesday,2020-11-24,All,All,All,$,1000000,163000000
Reimpor,2015,25/11/2015,Wednesday,2020-11-25,All,All,All,$,1000000,211000000
Reimpor,2017,29/11/2017,Wednesday,2020-11-25,All,All,All,$,2000000,166000000
Reimpor,2019,27/11/2019,Wednesday,2020-11-25,All,All,All,$,1000000,155000000
Reimpor,2018,28/11/2018,Wednesday,2020-11-25,All,All,All,$,1000000,164000000
Reimpor,2020,25/11/2020,Wednesday,2020-11-25,All,All,All,$,1000000,170000000
Reimpor,2016,23/11/2016,Wednesday,2020-11-25,All,All,All,$,1000000,169000000
Reimpor,2015,26/11/2015,Thursday,2020-11-26,All,All,All,$,0,211000000
Reimpor,2019,28/11/2019,Thursday,2020-11-26,All,All,All,$,0,156000000
Reimpor,2018,29/11/2018,Thursday,2020-11-26,All,All,All,$,0,164000000
Reimpor,2016,24/11/2016,Thursday,2020-11-26,All,All,All,$,0,169000000
Reimpor,2020,26/11/2020,Thursday,2020-11-26,All,All,All,$,1000000,171000000
Reimpor,2017,30/11/2017,Thursday,2020-11-26,All,All,All,$,0,167000000
Reimpor,2015,27/11/2015,Friday,2020-11-27,All,All,All,$,1000000,212000000
Reimpor,2020,27/11/2020,Friday,2020-11-27,All,All,All,$,0,171000000
Reimpor,2019,29/11/2019,Friday,2020-11-27,All,All,All,$,1000000,156000000
Reimpor,2018,30/11/2018,Friday,2020-11-27,All,All,All,$,0,165000000
Reimpor,2016,25/11/2016,Friday,2020-11-27,All,All,All,$,1000000,170000000
Reimpor,2017,01/12/2017,Friday,2020-11-27,All,All,All,$,1000000,167000000
Reimpor,2015,28/11/2015,Saturday,2020-11-28,All,All,All,$,0,212000000
Reimpor,2016,26/11/2016,Saturday,2020-11-28,All,All,All,$,0,170000000
Reimpor,2019,30/11/2019,Saturday,2020-11-28,All,All,All,$,0,156000000
Reimpor,2018,01/12/2018,Saturday,2020-11-28,All,All,All,$,0,165000000
Reimpor,2020,28/11/2020,Saturday,2020-11-28,All,All,All,$,0,171000000
Reimpor,2017,02/12/2017,Saturday,2020-11-28,All,All,All,$,0,167000000
Reimpor,2016,27/11/2016,Sunday,2020-11-29,All,All,All,$,0,170000000
Reimpor,2018,02/12/2018,Sunday,2020-11-29,All,All,All,$,0,165000000
Reimpor,2020,29/11/2020,Sunday,2020-11-29,All,All,All,$,0,171000000
Reimpor,2015,29/11/2015,Sunday,2020-11-29,All,All,All,$,0,212000000
Reimpor,2019,01/12/2019,Sunday,2020-11-29,All,All,All,$,0,157000000
Reimpor,2017,03/12/2017,Sunday,2020-11-29,All,All,All,$,0,167000000
Reimpor,2019,02/12/2019,Monday,2020-11-30,All,All,All,$,1000000,158000000
Reimpor,2015,30/11/2015,Monday,2020-11-30,All,All,All,$,1000000,213000000
Reimpor,2018,03/12/2018,Monday,2020-11-30,All,All,All,$,1000000,166000000
Reimpor,2017,04/12/2017,Monday,2020-11-30,All,All,All,$,1000000,168000000
Reimpor,2016,28/11/2016,Monday,2020-11-30,All,All,All,$,1000000,171000000
Reimpor,2020,30/11/2020,Monday,2020-11-30,All,All,All,$,1000000,172000000
Reimpor,2018,14/02/2018,Wednesday,2020-12-02,All,All,All,$,0,5000000
Reimpor,2015,11/02/2015,Wednesday,2020-12-02,All,All,All,$,4000000,11000000
Reimpor,2017,15/02/2017,Wednesday,2020-12-02,All,All,All,$,1000000,3000000
Reimpor,2016,10/02/2016,Wednesday,2020-12-02,All,All,All,$,1000000,6000000
Reimpor,2019,13/02/2019,Wednesday,2020-12-02,All,All,All,$,0,6000000
Reimpor,2020,12/02/2020,Wednesday,2020-12-02,All,All,All,$,0,5000000
Reimpor,2018,15/03/2018,Thursday,2020-12-03,All,All,All,$,0,21000000
Reimpor,2017,16/03/2017,Thursday,2020-12-03,All,All,All,$,1000000,15000000
Reimpor,2016,10/03/2016,Thursday,2020-12-03,All,All,All,$,1000000,22000000
Reimpor,2015,12/03/2015,Thursday,2020-12-03,All,All,All,$,0,28000000
Reimpor,2020,12/03/2020,Thursday,2020-12-03,All,All,All,$,1000000,21000000
Reimpor,2019,14/03/2019,Thursday,2020-12-03,All,All,All,$,0,19000000
Reimpor,2015,12/04/2015,Sunday,2020-12-04,All,All,All,$,0,47000000
Reimpor,2017,16/04/2017,Sunday,2020-12-04,All,All,All,$,0,35000000
Reimpor,2020,12/04/2020,Sunday,2020-12-04,All,All,All,$,0,32000000
Reimpor,2016,10/04/2016,Sunday,2020-12-04,All,All,All,$,0,42000000
Reimpor,2018,15/04/2018,Sunday,2020-12-04,All,All,All,$,0,34000000
Reimpor,2019,14/04/2019,Sunday,2020-12-04,All,All,All,$,0,35000000
Reimpor,2017,16/05/2017,Tuesday,2020-12-05,All,All,All,$,1000000,49000000
Reimpor,2015,12/05/2015,Tuesday,2020-12-05,All,All,All,$,0,70000000
Reimpor,2019,14/05/2019,Tuesday,2020-12-05,All,All,All,$,0,53000000
Reimpor,2016,10/05/2016,Tuesday,2020-12-05,All,All,All,$,1000000,64000000
Reimpor,2020,12/05/2020,Tuesday,2020-12-05,All,All,All,$,1000000,47000000
Reimpor,2018,15/05/2018,Tuesday,2020-12-05,All,All,All,$,1000000,64000000
Reimpor,2015,12/06/2015,Friday,2020-12-06,All,All,All,$,0,86000000
Reimpor,2017,16/06/2017,Friday,2020-12-06,All,All,All,$,1000000,62000000
Reimpor,2016,10/06/2016,Friday,2020-12-06,All,All,All,$,0,77000000
Reimpor,2019,14/06/2019,Friday,2020-12-06,All,All,All,$,0,69000000
Reimpor,2018,15/06/2018,Friday,2020-12-06,All,All,All,$,0,81000000
Reimpor,2020,12/06/2020,Friday,2020-12-06,All,All,All,$,1000000,63000000
Reimpor,2019,14/07/2019,Sunday,2020-12-07,All,All,All,$,0,85000000
Reimpor,2018,15/07/2018,Sunday,2020-12-07,All,All,All,$,0,94000000
Reimpor,2016,10/07/2016,Sunday,2020-12-07,All,All,All,$,0,94000000
Reimpor,2015,12/07/2015,Sunday,2020-12-07,All,All,All,$,0,98000000
Reimpor,2020,12/07/2020,Sunday,2020-12-07,All,All,All,$,0,84000000
Reimpor,2017,16/07/2017,Sunday,2020-12-07,All,All,All,$,0,75000000
Reimpor,2017,16/08/2017,Wednesday,2020-12-08,All,All,All,$,1000000,94000000
Reimpor,2019,14/08/2019,Wednesday,2020-12-08,All,All,All,$,1000000,99000000
Reimpor,2020,12/08/2020,Wednesday,2020-12-08,All,All,All,$,1000000,111000000
Reimpor,2016,10/08/2016,Wednesday,2020-12-08,All,All,All,$,0,112000000
Reimpor,2018,15/08/2018,Wednesday,2020-12-08,All,All,All,$,0,109000000
Reimpor,2015,12/08/2015,Wednesday,2020-12-08,All,All,All,$,1000000,124000000
Reimpor,2015,12/09/2015,Saturday,2020-12-09,All,All,All,$,0,158000000
Reimpor,2017,16/09/2017,Saturday,2020-12-09,All,All,All,$,0,120000000
Reimpor,2016,10/09/2016,Saturday,2020-12-09,All,All,All,$,0,128000000
Reimpor,2018,15/09/2018,Saturday,2020-12-09,All,All,All,$,0,125000000
Reimpor,2019,14/09/2019,Saturday,2020-12-09,All,All,All,$,0,115000000
Reimpor,2020,12/09/2020,Saturday,2020-12-09,All,All,All,$,0,127000000
Reimpor,2018,15/10/2018,Monday,2020-12-10,All,All,All,$,0,140000000
Reimpor,2019,14/10/2019,Monday,2020-12-10,All,All,All,$,0,127000000
Reimpor,2020,12/10/2020,Monday,2020-12-10,All,All,All,$,0,144000000
Reimpor,2015,12/10/2015,Monday,2020-12-10,All,All,All,$,1000000,177000000
Reimpor,2017,16/10/2017,Monday,2020-12-10,All,All,All,$,0,135000000
Reimpor,2016,10/10/2016,Monday,2020-12-10,All,All,All,$,1000000,144000000
Reimpor,2015,12/11/2015,Thursday,2020-12-11,All,All,All,$,1000000,201000000
Reimpor,2020,12/11/2020,Thursday,2020-12-11,All,All,All,$,2000000,163000000
Reimpor,2017,16/11/2017,Thursday,2020-12-11,All,All,All,$,1000000,159000000
Reimpor,2019,14/11/2019,Thursday,2020-12-11,All,All,All,$,1000000,146000000
Reimpor,2016,10/11/2016,Thursday,2020-12-11,All,All,All,$,1000000,162000000
Reimpor,2018,15/11/2018,Thursday,2020-12-11,All,All,All,$,1000000,156000000
Reimpor,2017,16/12/2017,Saturday,2020-12-12,All,All,All,$,0,174000000
Reimpor,2015,12/12/2015,Saturday,2020-12-12,All,All,All,$,0,225000000
Reimpor,2020,12/12/2020,Saturday,2020-12-12,All,All,All,$,0,178000000
Reimpor,2016,10/12/2016,Saturday,2020-12-12,All,All,All,$,0,178000000
Reimpor,2019,14/12/2019,Saturday,2020-12-12,All,All,All,$,0,168000000
Reimpor,2018,15/12/2018,Saturday,2020-12-12,All,All,All,$,1000000,175000000
Reimpor,2018,16/12/2018,Sunday,2020-12-13,All,All,All,$,0,176000000
Reimpor,2015,13/12/2015,Sunday,2020-12-13,All,All,All,$,0,225000000
Reimpor,2019,15/12/2019,Sunday,2020-12-13,All,All,All,$,0,168000000
Reimpor,2017,17/12/2017,Sunday,2020-12-13,All,All,All,$,0,174000000
Reimpor,2020,13/12/2020,Sunday,2020-12-13,All,All,All,$,0,178000000
Reimpor,2016,11/12/2016,Sunday,2020-12-13,All,All,All,$,0,178000000
Reimpor,2019,16/12/2019,Monday,2020-12-14,All,All,All,$,1000000,168000000
Reimpor,2020,14/12/2020,Monday,2020-12-14,All,All,All,$,0,179000000
Reimpor,2015,14/12/2015,Monday,2020-12-14,All,All,All,$,1000000,226000000
Reimpor,2017,18/12/2017,Monday,2020-12-14,All,All,All,$,1000000,175000000
Reimpor,2016,12/12/2016,Monday,2020-12-14,All,All,All,$,7000000,185000000
Reimpor,2018,17/12/2018,Monday,2020-12-14,All,All,All,$,0,176000000
Reimpor,2018,18/12/2018,Tuesday,2020-12-15,All,All,All,$,1000000,177000000
Reimpor,2019,17/12/2019,Tuesday,2020-12-15,All,All,All,$,1000000,169000000
Reimpor,2020,15/12/2020,Tuesday,2020-12-15,All,All,All,$,2000000,181000000
Reimpor,2015,15/12/2015,Tuesday,2020-12-15,All,All,All,$,1000000,227000000
Reimpor,2017,19/12/2017,Tuesday,2020-12-15,All,All,All,$,1000000,176000000
Reimpor,2016,13/12/2016,Tuesday,2020-12-15,All,All,All,$,2000000,187000000
Reimpor,2017,20/12/2017,Wednesday,2020-12-16,All,All,All,$,1000000,177000000
Reimpor,2018,19/12/2018,Wednesday,2020-12-16,All,All,All,$,1000000,178000000
Reimpor,2016,14/12/2016,Wednesday,2020-12-16,All,All,All,$,0,187000000
Reimpor,2015,16/12/2015,Wednesday,2020-12-16,All,All,All,$,2000000,229000000
Reimpor,2019,18/12/2019,Wednesday,2020-12-16,All,All,All,$,0,170000000
Reimpor,2020,16/12/2020,Wednesday,2020-12-16,All,All,All,$,2000000,183000000
